11524,2012.07.18_22:00:00_TAI,2,C,675.929,8.178315e+22,13904360000000.0,24.817,3142969000000.0,9.143224e+21,349.009705,4573.12,3.818,18.677
11524,2012.07.18_22:36:00_TAI,2,C,718.4739999999999,8.682301e+22,14780210000000.0,16.208,2578792000000.0,9.622113e+21,353.23938,4496.326,3.8960000000000004,19.133
11524,2012.07.18_23:12:00_TAI,2,C,692.49,8.403185e+22,14843690000000.0,39.119,1205810000000.0,9.810877e+21,357.94281,4196.504,3.826,18.278
11524,2012.07.18_23:48:00_TAI,2,C,695.122,8.229853e+22,14559770000000.0,31.926,2571536000000.0,9.974604e+21,364.07891800000004,4048.9840000000004,3.77,17.282
11524,2012.07.19_00:24:00_TAI,2,C,672.2310000000001,8.294324e+22,14447860000000.0,49.106,1037990000000.0,1.002632e+22,361.707428,3967.927,3.804,17.344
11524,2012.07.19_01:00:00_TAI,2,C,644.187,8.08045e+22,13923160000000.0,57.53,2755251000000.0,9.911617e+21,357.61773700000003,3864.383,3.591,18.279
11524,2012.07.19_01:36:00_TAI,2,C,663.885,7.724474e+22,14320440000000.0,47.263999999999996,3078487000000.0,9.936052e+21,352.60168500000003,3707.5640000000003,3.67,17.121
11524,2012.07.19_02:12:00_TAI,2,C,664.137,7.939425e+22,14266290000000.0,40.082,2494014000000.0,9.856513e+21,351.668854,3772.263,3.755,18.198
11524,2012.07.19_02:48:00_TAI,2,C,645.133,7.672412e+22,13609840000000.0,29.456999999999997,1659380000000.0,9.675741e+21,351.07962000000003,3761.458,3.536,17.299
11524,2012.07.19_03:24:00_TAI,2,C,657.291,7.608119e+22,13577020000000.0,26.147,1281563000000.0,9.494976e+21,359.775146,3865.075,3.7760000000000002,17.541
11524,2012.07.19_04:00:00_TAI,2,C,650.613,7.685452e+22,13480500000000.0,42.202,2737775000000.0,9.381616e+21,358.942078,3984.47,3.685,17.680999999999997
11524,2012.07.19_04:36:00_TAI,2,C,682.9739999999999,7.802757e+22,13993760000000.0,53.258,3024029000000.0,9.224348e+21,368.705444,4174.035,3.77,18.599
11524,2012.07.19_05:12:00_TAI,2,C,682.533,7.909364e+22,13710360000000.0,61.538999999999994,2841245000000.0,8.814177e+21,382.15783700000003,4559.872,3.95,18.391
11524,2012.07.19_05:48:00_TAI,2,C,694.2410000000001,7.923392e+22,13595770000000.0,63.86,3003115000000.0,8.554365e+21,377.610046,4780.234,3.73,19.59
11524,2012.07.19_06:24:00_TAI,2,C,662.9639999999999,7.737577e+22,12939190000000.0,79.768,3056918000000.0,8.336648e+21,377.028473,4903.049,3.926,19.17
11524,2012.07.19_07:00:00_TAI,2,C,641.956,7.800778e+22,13068310000000.0,175.614,9916905000000.0,8.203513e+21,373.422211,4869.337,3.883,19.597
11524,2012.07.19_07:36:00_TAI,2,C,636.5409999999999,7.689266e+22,12850780000000.0,93.47200000000001,4498810000000.0,8.366321e+21,373.457245,4688.571,3.86,17.354
11524,2012.07.19_08:12:00_TAI,2,C,659.715,7.786751e+22,13317980000000.0,66.65100000000001,3135959000000.0,8.528177e+21,372.902466,4492.277,3.952,17.407
11524,2012.07.19_08:48:00_TAI,2,C,642.741,8.01849e+22,13690040000000.0,79.628,4511225000000.0,8.828814e+21,375.34021,4276.075,3.883,18.187
11524,2012.07.19_09:24:00_TAI,2,C,654.821,8.08915e+22,14595990000000.0,64.124,2684458000000.0,8.873371e+21,362.502838,4105.57,3.938,19.426
11524,2012.07.19_10:00:00_TAI,2,C,655.239,8.026986e+22,14910670000000.0,71.288,4009164000000.0,8.84722e+21,371.785522,4038.09,3.7,20.978
11524,2012.07.19_10:36:00_TAI,2,C,659.357,7.915033e+22,14829070000000.0,83.189,4635011000000.0,8.608732e+21,367.309601,4166.316,3.7460000000000004,20.545
11524,2012.07.19_11:12:00_TAI,2,C,647.119,7.802273e+22,14464980000000.0,77.715,4533331000000.0,8.358694e+21,374.440979,4280.8279999999995,3.82,21.131
11524,2012.07.19_11:48:00_TAI,2,C,637.855,7.702914e+22,14073750000000.0,78.699,4373367000000.0,7.963232e+21,371.28009,4503.954000000001,3.778,21.866999999999997
11524,2012.07.19_12:24:00_TAI,2,C,628.797,7.850357e+22,13612970000000.0,60.791000000000004,1519772000000.0,7.781554e+21,378.098511,4796.117,3.804,21.046999999999997
11524,2012.07.19_13:00:00_TAI,2,C,642.26,7.92324e+22,14040350000000.0,70.532,2185053000000.0,7.873842e+21,391.304688,4803.231,3.885,21.093000000000004
11524,2012.07.19_13:36:00_TAI,2,C,629.173,7.95868e+22,13359560000000.0,56.833999999999996,1460446000000.0,7.793705e+21,399.97937,5008.593,3.9189999999999996,19.95
11524,2012.07.19_14:12:00_TAI,2,C,638.9209999999999,8.236244e+22,13711110000000.0,152.683,7343244000000.0,7.923505e+21,399.177307,5004.667,3.9210000000000003,21.538
11524,2012.07.19_14:48:00_TAI,2,C,658.829,8.186078e+22,14307370000000.0,149.594,7805122000000.0,8.107642e+21,401.98675499999996,4870.424,3.7319999999999998,19.295
11524,2012.07.19_15:24:00_TAI,2,C,652.874,8.372711e+22,14494760000000.0,143.291,8060140000000.0,8.199735e+21,409.434479,4797.245,3.824,20.24
11524,2012.07.19_16:00:00_TAI,2,C,663.836,8.426359e+22,14922290000000.0,140.987,8768205000000.0,8.561616e+21,408.158325,4532.745,3.7239999999999998,20.267
11524,2012.07.19_16:36:00_TAI,2,C,681.5989999999999,8.643279e+22,15218390000000.0,141.121,7979450000000.0,8.759382e+21,409.500946,4500.571,3.6710000000000003,19.757
11524,2012.07.19_17:12:00_TAI,2,C,673.841,8.445814e+22,14773520000000.0,58.324,2150843000000.0,8.825201e+21,421.455688,4359.463,3.847,19.756
