Class,noaaID,zero,one
N,13284,0.8160861134529114,0.1839139014482498
N,13287,0.8509654402732849,0.1490345597267151
N,13298,0.8450755476951599,0.1549244672060012
N,13303,0.7977686524391174,0.202231302857399
N,13307,0.8620724678039551,0.1379275470972061
N,13345,0.7727463245391846,0.2272537648677826
N,13349,0.7655367255210876,0.2344633191823959
N,13362,0.8691150546073914,0.1308849453926086
N,13412,0.8604695200920105,0.1395304799079895
N,13414,0.8836745023727417,0.1163254827260971
N,13420,0.7070956230163574,0.2929043471813202
N,13439,0.6662786602973938,0.3337213695049286
N,13446,0.7234472632408142,0.2765527367591858
N,13470,0.7490543127059937,0.2509456872940063
N,13488,0.8556719422340393,0.1443280428647995
N,13496,0.7952325940132141,0.2047673910856247
N,13501,0.8710564374923706,0.1289436072111129
N,13512,0.8347689509391785,0.1652311086654663
N,13522,0.8084124326705933,0.1915875822305679
N,13525,0.8368467688560486,0.1631532162427902
N,13550,0.7952991127967834,0.2047008872032165
N,13563,0.8526372313499451,0.1473627388477325
N,13570,0.7109059691429138,0.2890940010547638
N,13572,0.849441647529602,0.1505583971738815
N,13577,0.7577247023582458,0.2422752976417541
N,13581,0.8586932420730591,0.1413067579269409
N,13609,0.8501374125480652,0.14986252784729
N,13610,0.8020107746124268,0.1979892402887344
N,13611,0.8533424139022827,0.1466576159000396
N,13624,0.8484081029891968,0.1515919119119644
N,13627,0.848454475402832,0.1515455245971679
N,13653,0.8208757638931274,0.1791242808103561
N,13659,0.8364693522453308,0.1635307222604751
N,13660,0.8047046065330505,0.1952953487634658
N,13666,0.6996126770973206,0.3003873527050018
N,13667,0.7222728729248047,0.2777272164821625
N,13678,0.8544306755065918,0.1455693542957306
N,13693,0.6779801249504089,0.322019875049591
N,13696,0.8266675472259521,0.1733324378728866
N,13704,0.8190413117408752,0.1809586584568023
N,13706,0.792177677154541,0.2078223973512649
N,13715,0.8531634211540222,0.146836519241333
N,13741,0.8469724655151367,0.1530275642871856
C,13297,0.4353519976139068,0.5646480321884155
C,13333,0.6711381077766418,0.3288618922233581
C,13392,0.6253301501274109,0.3746698796749115
C,13404,0.6558105945587158,0.3441893756389618
C,13416,0.6519503593444824,0.3480496406555176
C,13462,0.6392661929130554,0.3607339262962341
C,13463,0.7038686871528625,0.2961313724517822
C,13464,0.6869198083877563,0.3130801618099212
C,13465,0.7291571497917175,0.2708428502082824
C,13478,0.744647204875946,0.2553527951240539
C,13503,0.7008980512619019,0.2991020083427429
C,13507,0.7294635772705078,0.2705364525318146
C,13533,0.6886451244354248,0.3113549053668976
C,13534,0.6049640774726868,0.3950358629226684
C,13545,0.7508798241615295,0.249120146036148
C,13546,0.3645343780517578,0.6354655623435974
C,13551,0.744914710521698,0.255085289478302
C,13560,0.6458128094673157,0.3541872501373291
C,13574,0.7670410871505737,0.232958897948265
C,13583,0.5573805570602417,0.4426194131374359
C,13584,0.6520007848739624,0.3479992747306824
C,13595,0.6067242622375488,0.3932757973670959
C,13604,0.6391844749450684,0.360815554857254
C,13632,0.6209116578102112,0.3790883719921112
C,13636,0.587060809135437,0.4129391610622406
C,13657,0.6376134753227234,0.3623865842819214
C,13672,0.6141199469566345,0.3858801126480102
C,13698,0.6217265129089355,0.378273457288742
C,13701,0.6806089878082275,0.3193910121917724
C,13729,0.5963985919952393,0.4036014080047607
C,13750,0.5709962248802185,0.4290038049221039
C,13757,0.5847728848457336,0.4152270555496216
M,13315,0.1865925788879394,0.8134074211120605
M,13327,0.4308029413223266,0.5691971182823181
M,13372,0.282529354095459,0.717470645904541
M,13559,0.0919933542609214,0.9080066680908204
M,13634,0.3443782031536102,0.6556217074394226
M,13712,0.283168226480484,0.7168318033218384
X,13590,0.0980129987001419,0.9019870162010192
X,13697,0.2208419889211654,0.7791579961776733
