Class,noaaID,zero,one
N,13284,0.7878872156143188,0.2121128588914871
N,13287,0.8277866244316101,0.1722134500741958
N,13298,0.8279758095741272,0.1720242351293563
N,13303,0.7738768458366394,0.2261231541633606
N,13307,0.8377525806427002,0.1622473895549774
N,13345,0.7256007790565491,0.2743992209434509
N,13349,0.7439703941345215,0.2560296952724457
N,13362,0.8011479377746582,0.1988520920276641
N,13412,0.7801632285118103,0.2198368161916732
N,13414,0.8445751070976257,0.1554249227046966
N,13420,0.6576251983642578,0.3423747420310974
N,13439,0.6166045665740967,0.3833954930305481
N,13446,0.6979972124099731,0.3020027577877044
N,13470,0.7050061225891113,0.2949938774108886
N,13488,0.8273265361785889,0.1726734936237335
N,13496,0.7649631500244141,0.2350368648767471
N,13501,0.7867786288261414,0.213221475481987
N,13512,0.8107000589370728,0.1892998814582824
N,13522,0.7840258479118347,0.21597421169281
N,13525,0.8070129752159119,0.1929870545864105
N,13550,0.7699832916259766,0.2300167083740234
N,13563,0.8296279311180115,0.1703720539808273
N,13570,0.6637444496154785,0.3362555503845215
N,13572,0.826636791229248,0.1733632236719131
N,13577,0.7157281041145325,0.2842718958854675
N,13581,0.7794104814529419,0.2205895632505417
N,13609,0.8281648755073547,0.1718351244926452
N,13610,0.784511923789978,0.2154880613088607
N,13611,0.8213035464286804,0.1786964982748031
N,13624,0.8280612230300903,0.1719387471675872
N,13627,0.8162030577659607,0.1837968975305557
N,13653,0.7938742637634277,0.2061257809400558
N,13659,0.8156774044036865,0.184322640299797
N,13660,0.7800096273422241,0.2199903577566146
N,13666,0.6029759049415588,0.3970241248607635
N,13667,0.6186511516571045,0.3813489079475403
N,13678,0.828231155872345,0.1717689037322998
N,13693,0.6092467904090881,0.3907532393932342
N,13696,0.8033947348594666,0.196605309844017
N,13704,0.7466498017311096,0.2533501982688904
N,13706,0.7740136981010437,0.2259862571954727
N,13715,0.831634521484375,0.168365478515625
N,13741,0.8242379426956177,0.1757620722055435
C,13297,0.393310397863388,0.6066896319389343
C,13333,0.5716742873191833,0.4283257126808166
C,13392,0.5284219980239868,0.4715780317783355
C,13404,0.6076515316963196,0.3923483490943908
C,13416,0.6248942613601685,0.3751057982444763
C,13462,0.6140785813331604,0.3859213888645172
C,13463,0.6512771844863892,0.3487227857112884
C,13464,0.5752184987068176,0.42478147149086
C,13465,0.6205521821975708,0.3794478476047516
C,13478,0.7178136706352234,0.282186359167099
C,13503,0.6819871068000793,0.3180128335952759
C,13507,0.6018223762512207,0.3981777131557464
C,13533,0.6505473852157593,0.3494526147842407
C,13534,0.5569525361061096,0.443047434091568
C,13545,0.6353038549423218,0.3646961450576782
C,13546,0.3364595472812652,0.6635404229164124
C,13551,0.719725489616394,0.2802745699882507
C,13560,0.6170743703842163,0.3829256296157837
C,13574,0.7320684790611267,0.2679315209388733
C,13583,0.4753198325634002,0.5246801972389221
C,13584,0.6033962965011597,0.3966037034988403
C,13595,0.5229918360710144,0.4770081639289856
C,13604,0.6158860325813293,0.3841140270233154
C,13632,0.5896406769752502,0.4103592932224273
C,13636,0.5454006791114807,0.4545993506908417
C,13657,0.5846772789955139,0.4153226912021637
C,13672,0.5702294111251831,0.4297706186771393
C,13698,0.537985622882843,0.462014377117157
C,13701,0.6160953640937805,0.3839046061038971
C,13729,0.4921857118606567,0.5078142881393433
C,13750,0.5249314308166504,0.4750685393810272
C,13757,0.5569242238998413,0.4430757164955139
M,13315,0.1416853964328766,0.858314573764801
M,13327,0.3911041915416717,0.6088957190513611
M,13372,0.253460943698883,0.7465389966964722
M,13559,0.0891545936465263,0.9108453989028932
M,13634,0.2907492816448211,0.7092507481575012
M,13712,0.2270403355360031,0.7729596495628357
X,13590,0.1045001149177551,0.8954998850822449
X,13697,0.192223310470581,0.8077766299247742
