noaaID,MPlus,zero,one,Class,y_true
13284.0,0.15,0.8554400205612183,0.1445599950850009,N,0
13287.0,0.1092,0.8820662021636962,0.1179337907582521,N,0
13298.0,0.0044,0.882503080368042,0.1174969367682933,N,0
13303.0,0.0868,0.8515080451965332,0.1484919436275958,N,0
13307.0,0.0034,0.8888083040714264,0.1111917082220315,N,0
13345.0,0.0098,0.8230356335639953,0.1769643917679786,N,0
13349.0,0.0033,0.8306943356990815,0.1693056732416152,N,0
13362.0,0.1351,0.8674799203872681,0.1325200714170932,N,0
13412.0,0.0812,0.8529810547828675,0.147018951922655,N,0
13414.0,0.0361,0.8746529042720794,0.1253471061587333,N,0
13420.0,0.0034,0.772230464220047,0.2277695536613464,N,0
13439.0,0.0016,0.7432801365852356,0.2567198671400547,N,0
13446.0,0.0217,0.8022098302841186,0.197790178656578,N,0
13501.0,0.0281,0.8586777687072754,0.14132223688066,N,0
13512.0,0.1522,0.8739457964897156,0.1260542027652263,N,0
13522.0,0.0177,0.8575132489204407,0.1424867779016494,N,0
13525.0,0.0034,0.8704402983188629,0.129559713602066,N,0
13563.0,0.0034,0.884362006187439,0.1156379919499158,N,0
13570.0,0.032,0.7778912901878356,0.2221086919307708,N,0
13572.0,0.0033,0.8812257051467896,0.1187743123620748,N,0
13577.0,0.0033,0.8138308644294738,0.1861691325902938,N,0
13581.0,0.0289,0.8521961748600007,0.1478038251399993,N,0
13610.0,0.0053,0.8557944655418396,0.1442055199295281,N,0
13611.0,0.0032,0.8801777601242066,0.1198222257196903,N,0
13624.0,0.0041,0.8818799316883087,0.1181200571358203,N,0
13627.0,0.1516,0.8759775519371032,0.1240224704146385,N,0
13653.0,0.0356,0.8654844701290131,0.1345155522227287,N,0
13659.0,0.0028,0.8753468155860901,0.124653199315071,N,0
13660.0,0.0332,0.8547568798065186,0.1452431336045264,N,0
13666.0,0.0036,0.7281122386455536,0.2718877688050269,N,0
13667.0,0.0038,0.7384245812892913,0.2615754418075084,N,0
13678.0,0.0084,0.8823362171649933,0.1176638137549161,N,0
13693.0,0.0525,0.7375296950340271,0.2624703422188759,N,0
13696.0,0.0809,0.8672725975513458,0.1327274337410926,N,0
13704.0,0.0533,0.8400833427906036,0.1599166493862867,N,0
13706.0,0.0739,0.8466947436332702,0.1533052809536457,N,0
13715.0,0.0025,0.8849759221076965,0.1150240883231162,N,0
13741.0,0.0103,0.8790875852108002,0.1209124390035867,N,0
13297.0,0.2433,0.4904428511857986,0.5095571786165237,C,0
13333.0,0.1771,0.7047012627124787,0.2952987417578697,C,0
13392.0,0.0015,0.6577865719795227,0.342213450372219,C,0
13404.0,0.0033,0.7385866463184356,0.261413361877203,C,0
13416.0,0.0037,0.7442835628986358,0.2557164214551449,C,0
13462.0,0.0034,0.7354264378547668,0.2645735487341881,C,0
13463.0,0.0109,0.7606043338775634,0.2393956921994686,C,0
13464.0,0.1459,0.7158754467964172,0.2841245718300342,C,0
13465.0,0.2285,0.7328760325908661,0.2671239741146564,C,0
13478.0,0.009,0.8142379760742188,0.1857620500028133,C,0
13503.0,0.0028,0.7740903496742249,0.2259096600115299,C,0
13507.0,0.01,0.7305202126502991,0.2694797709584236,C,0
13533.0,0.0034,0.7637845873832703,0.2362154379487037,C,0
13534.0,0.0015,0.688265597820282,0.3117343991994857,C,0
13545.0,0.0021,0.7440747916698456,0.2559251986443996,C,0
13546.0,0.2929,0.5141084611415863,0.4858915388584137,C,0
13560.0,0.0034,0.742678564786911,0.2573214635252953,C,0
13574.0,0.0281,0.8225528836250305,0.1774471133947372,C,0
13583.0,0.004,0.6119047105312347,0.388095298409462,C,0
13584.0,0.0014,0.7136273920536041,0.2863726496696472,C,0
13595.0,0.0151,0.6290102183818818,0.3709897920489311,C,0
13604.0,0.0033,0.7374893605709076,0.2625106438994407,C,0
13632.0,0.0048,0.726021671295166,0.2739783212542533,C,0
13636.0,0.0018,0.6777948379516602,0.3222051739692688,C,0
13657.0,0.0034,0.7264606356620789,0.2735393702983856,C,0
13672.0,0.1808,0.6946168065071106,0.3053832054138183,C,0
13698.0,0.0016,0.6669953465461731,0.3330046728253364,C,0
13701.0,0.0017,0.7443914651870728,0.2556085363030433,C,0
13729.0,0.1521,0.6264684796333313,0.3735315322875976,C,0
13750.0,0.0012,0.6630658745765686,0.3369341418147086,C,0
13757.0,0.0102,0.6806823015213013,0.3193177089095115,C,0
13315.0,0.0269,0.2646960571408271,0.7353039681911469,M,1
13327.0,0.0203,0.487231233716011,0.512768778204918,M,1
13372.0,0.0122,0.3070949852466583,0.6929050147533417,M,1
13559.0,0.259,0.1453058574348688,0.8546941339969635,M,1
13634.0,0.0582,0.4171413958072662,0.5828586161136627,M,1
13712.0,0.01,0.3547508969902992,0.6452491134405136,M,1
13590.0,0.1735,0.1207876348868011,0.879212373495102,X,1
13697.0,0.0482,0.1884253457188606,0.8115746557712555,X,1
